timestamp,node_id,position_x,position_y,actual_temperature,reported_temperature,temperature_variance,is_on_fire,heat_level,received_heat,fire_start_time,is_attacker,attack_triggered,attack_mode,coalition_active,battery_level_reserved,sensor_health_reserved,neighbor_count,packets_sent,packets_received,packets_dropped,malicious_packets_sent,spoofing_count,drift_offset
1.037741857,0,0.0,0.0,22.083099362726706,22.083099362726706,2.0444731158446756,False,0.0,0.0,0,False,False,None,False,,,3,0,0,0,0,0,0.0
1.350421688,1,15.0,0.0,21.493199275997963,21.493199275997963,1.3059048653041132,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
1.620225631,3,45.0,0.0,20.80843911964684,20.80843911964684,1.606921337827401,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
1.792080318,2,30.0,0.0,21.84205844744238,21.84205844744238,2.6911026447268567,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
1.894861244,4,60.0,0.0,20.62133442141765,20.62133442141765,2.7432042018062286,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.0,0,0.0,0.0,22.576289290904082,22.576289290904082,3.699697125326263,False,0.0,0.0,0,False,False,None,False,,,3,1,0,0,0,0,0.0
2.0,1,15.0,0.0,24.609454039038813,24.609454039038813,1.4895553274393982,False,0.0,0.0,0,False,False,None,False,,,5,1,0,0,0,0,0.0
2.0,2,30.0,0.0,23.079027349574652,23.079027349574652,2.6911026447268567,False,0.0,0.0,0,False,False,None,False,,,5,1,0,0,0,0,0.0
2.0,3,45.0,0.0,23.75983504803548,23.75983504803548,2.4271082129560506,False,0.0,0.0,0,False,False,None,False,,,5,1,0,0,0,0,0.0
2.0,4,60.0,0.0,19.879756634371702,19.879756634371702,2.7432042018062286,False,0.0,0.0,0,False,False,None,False,,,5,1,0,0,0,0,0.0
2.0,5,75.0,0.0,20.871717803618658,20.871717803618658,2.4668087914228667,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.0,6,90.0,0.0,22.76610542784665,22.76610542784665,2.831726483184481,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.0,7,105.0,0.0,20.456470494383677,20.456470494383677,1.9941750952409762,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.0,8,120.0,0.0,24.89319997785205,24.89319997785205,2.155956796678607,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.0,9,135.0,0.0,20.740730844650948,20.740730844650948,1.0291002003910832,False,0.0,0.0,0,False,False,None,False,,,3,0,0,0,0,0,0.0
2.0,10,0.0,15.0,23.594835701504426,23.594835701504426,2.594258856815673,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.0,11,15.0,15.0,20.117606090711003,20.117606090711003,1.2901552381229109,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,12,30.0,15.0,21.697588861989605,21.697588861989605,2.1599600128866645,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,13,45.0,15.0,23.722650200705175,23.722650200705175,2.5116750327689266,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,14,60.0,15.0,20.01727305377548,20.01727305377548,2.7740785371232928,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,15,75.0,15.0,23.854171692584053,23.854171692584053,2.4616995828735897,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,16,90.0,15.0,20.894368823117574,20.894368823117574,3.1781324460790836,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,17,105.0,15.0,24.427682335727397,24.427682335727397,2.8333188972427132,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,18,120.0,15.0,22.890430136831615,22.890430136831615,3.1645608124915654,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,19,135.0,15.0,22.61798790082329,22.61798790082329,2.756809912121258,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.0,20,0.0,30.0,23.54693218742066,23.54693218742066,1.5156765028338222,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.0,21,15.0,30.0,21.16154056488731,21.16154056488731,2.927114629036888,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,22,30.0,30.0,24.365949835599395,24.365949835599395,2.7353353283455726,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,23,45.0,30.0,22.775426494691885,22.775426494691885,2.8016223105969704,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,24,60.0,30.0,20.92914179927608,20.92914179927608,1.9743443044225475,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,25,75.0,30.0,24.79331251717616,24.79331251717616,1.519707142614887,False,0.0,0.0,0,True,False,None,False,,,8,0,0,0,0,0,0.0
2.0,26,90.0,30.0,20.20769610925681,20.20769610925681,2.421357027770433,False,0.0,0.0,0,True,False,None,False,,,8,0,0,0,0,0,0.0
2.0,27,105.0,30.0,24.161024429252613,24.161024429252613,2.053182667819886,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,28,120.0,30.0,20.751362329908094,20.751362329908094,1.2458734251118797,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,29,135.0,30.0,20.784904151633867,20.784904151633867,1.0341717148954273,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.0,30,0.0,45.0,21.61880362826743,21.61880362826743,1.8442374083881306,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.0,31,15.0,45.0,20.392813734266923,20.392813734266923,2.451030572424936,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,32,30.0,45.0,24.97302125390908,24.97302125390908,2.62696975855878,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,33,45.0,45.0,23.86202945233638,23.86202945233638,2.167907220051292,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,34,60.0,45.0,21.83876150158609,21.83876150158609,2.105407496984305,False,0.0,0.0,0,True,False,None,False,,,8,0,0,0,0,0,0.0
2.0,35,75.0,45.0,22.403881274977664,22.403881274977664,2.3436989706342852,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,36,90.0,45.0,20.307625234641797,20.307625234641797,2.7288227420982762,False,0.0,0.0,0,True,False,None,False,,,8,0,0,0,0,0,0.0
2.0,37,105.0,45.0,23.050445354210666,23.050445354210666,2.317685755022497,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,38,120.0,45.0,22.10414230535195,22.10414230535195,2.394799078433196,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,39,135.0,45.0,23.844281832234802,23.844281832234802,1.6853331379192944,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.0,40,0.0,60.0,23.492809277749867,23.492809277749867,3.345136140136865,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.0,41,15.0,60.0,20.824758555460903,20.824758555460903,3.681455219082392,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,42,30.0,60.0,24.836409886760848,24.836409886760848,3.363354474688827,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,43,45.0,60.0,21.44147836231234,21.44147836231234,2.753838340889255,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,44,60.0,60.0,22.68560264597072,22.68560264597072,1.3874609112256902,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,45,75.0,60.0,20.01592482096271,20.01592482096271,0.8718966744640954,False,0.0,0.0,0,True,False,None,False,,,8,0,0,0,0,0,0.0
2.0,46,90.0,60.0,22.480332437378877,22.480332437378877,1.742876534750411,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,47,105.0,60.0,23.992315152682785,23.992315152682785,1.2130575454961972,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,48,120.0,60.0,20.479366342137705,20.479366342137705,1.5245276012865325,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,49,135.0,60.0,23.952266415635343,23.952266415635343,1.5582329518610791,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.0,50,0.0,75.0,24.773964303019092,24.773964303019092,1.803421761995219,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.0,51,15.0,75.0,24.392366825950184,24.392366825950184,2.7634914754923017,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,52,30.0,75.0,20.136378570382057,20.136378570382057,2.246038940794668,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,53,45.0,75.0,20.889919347004724,20.889919347004724,1.9342855157023378,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,54,60.0,75.0,23.39967440156179,23.39967440156179,0.7972852718002837,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,55,75.0,75.0,22.0662535545679,22.0662535545679,1.0774232723548964,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,56,90.0,75.0,23.459416531679498,23.459416531679498,1.2807335561162059,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,57,105.0,75.0,22.30251523642111,22.30251523642111,2.0096496016696643,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,58,120.0,75.0,20.975322411512725,20.975322411512725,2.1856503919202077,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,59,135.0,75.0,20.675128755381788,20.675128755381788,1.8678410532973988,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.0,60,0.0,90.0,24.469805629299593,24.469805629299593,1.1307852405780279,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.0,61,15.0,90.0,22.69129475617143,22.69129475617143,2.414578363717637,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,62,30.0,90.0,23.466909966296825,23.466909966296825,2.302484063147771,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,63,45.0,90.0,21.299680798396828,21.299680798396828,2.0735034457520296,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,64,60.0,90.0,22.134379895181954,22.134379895181954,1.9574520616620086,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,65,75.0,90.0,22.87023127479726,22.87023127479726,1.1181587484065698,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,66,90.0,90.0,23.146441271857444,23.146441271857444,1.2898754018191683,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,67,105.0,90.0,23.54281956832138,23.54281956832138,1.2725471101272814,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,68,120.0,90.0,20.176636437882856,20.176636437882856,1.436502373473155,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.0,69,135.0,90.0,22.008956756713033,22.008956756713033,2.0419383010727734,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.0,70,0.0,105.0,22.245856322734568,22.245856322734568,0.835831618109531,False,0.0,0.0,0,False,False,None,False,,,3,0,0,0,0,0,0.0
2.0,71,15.0,105.0,22.40202713945375,22.40202713945375,1.1435332178803677,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.0,72,30.0,105.0,21.325647437779537,21.325647437779537,1.2161171072888315,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.0,73,45.0,105.0,24.6049601212902,24.6049601212902,0.9009542802015634,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.0,74,60.0,105.0,23.38072456306193,23.38072456306193,2.247450999249807,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.0,75,75.0,105.0,20.153024945820153,20.153024945820153,0.17822175132807264,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.0,76,90.0,105.0,23.012282098537057,23.012282098537057,1.7951666857282422,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.0,77,105.0,105.0,20.909176926040026,20.909176926040026,1.5162640698116807,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.0,78,120.0,105.0,21.7456489134041,21.7456489134041,2.344655920850696,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.0,79,135.0,105.0,24.231458358029958,24.231458358029958,0.6542809910541365,False,0.0,0.0,0,False,False,None,False,,,3,0,0,0,0,0,0.0
2.040928398,5,75.0,0.0,20.871717803618658,20.871717803618658,2.4668087914228667,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.4,0,0.0,0.0,22.576289290904082,22.576289290904082,3.699697125326263,False,0.0,0.0,0,False,False,None,False,,,3,1,0,0,0,0,0.0
2.4,1,15.0,0.0,24.609454039038813,24.609454039038813,1.4895553274393982,False,0.0,0.0,0,False,False,None,False,,,5,1,0,0,0,0,0.0
2.4,2,30.0,0.0,23.079027349574652,23.079027349574652,2.6911026447268567,False,0.0,0.0,0,False,False,None,False,,,5,1,0,0,0,0,0.0
2.4,3,45.0,0.0,23.75983504803548,23.75983504803548,2.4271082129560506,False,0.0,0.0,0,False,False,None,False,,,5,1,0,0,0,0,0.0
2.4,4,60.0,0.0,19.879756634371702,19.879756634371702,2.395126128937154,False,0.0,0.0,0,False,False,None,False,,,5,1,0,0,0,0,0.0
2.4,5,75.0,0.0,21.537453901594382,21.537453901594382,2.4668087914228667,False,0.0,0.0,0,False,False,None,False,,,5,1,0,0,0,0,0.0
2.4,6,90.0,0.0,22.76610542784665,22.76610542784665,2.575319559962563,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.4,7,105.0,0.0,20.456470494383677,20.456470494383677,1.9941750952409762,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.4,8,120.0,0.0,24.89319997785205,24.89319997785205,2.155956796678607,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.4,9,135.0,0.0,20.740730844650948,20.740730844650948,1.0291002003910832,False,0.0,0.0,0,False,False,None,False,,,3,0,0,0,0,0,0.0
2.4,10,0.0,15.0,23.594835701504426,23.594835701504426,2.594258856815673,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.4,11,15.0,15.0,20.117606090711003,20.117606090711003,1.2901552381229109,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,12,30.0,15.0,21.697588861989605,21.697588861989605,2.1599600128866645,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,13,45.0,15.0,23.722650200705175,23.722650200705175,2.5116750327689266,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,14,60.0,15.0,20.01727305377548,20.01727305377548,2.5393609301513314,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,15,75.0,15.0,23.854171692584053,23.854171692584053,2.4397395828910664,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,16,90.0,15.0,20.894368823117574,20.894368823117574,2.9236056821919503,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,17,105.0,15.0,24.427682335727397,24.427682335727397,2.8333188972427132,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,18,120.0,15.0,22.890430136831615,22.890430136831615,3.1645608124915654,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,19,135.0,15.0,22.61798790082329,22.61798790082329,2.756809912121258,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.4,20,0.0,30.0,23.54693218742066,23.54693218742066,1.5156765028338222,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.4,21,15.0,30.0,21.16154056488731,21.16154056488731,2.927114629036888,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,22,30.0,30.0,24.365949835599395,24.365949835599395,2.7353353283455726,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,23,45.0,30.0,22.775426494691885,22.775426494691885,2.8016223105969704,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,24,60.0,30.0,20.92914179927608,20.92914179927608,1.9743443044225475,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,25,75.0,30.0,24.79331251717616,24.79331251717616,1.519707142614887,False,0.0,0.0,0,True,False,None,False,,,8,0,0,0,0,0,0.0
2.4,26,90.0,30.0,20.20769610925681,20.20769610925681,2.421357027770433,False,0.0,0.0,0,True,False,None,False,,,8,0,0,0,0,0,0.0
2.4,27,105.0,30.0,24.161024429252613,24.161024429252613,2.053182667819886,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,28,120.0,30.0,20.751362329908094,20.751362329908094,1.2458734251118797,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,29,135.0,30.0,20.784904151633867,20.784904151633867,1.0341717148954273,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.4,30,0.0,45.0,21.61880362826743,21.61880362826743,1.8442374083881306,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.4,31,15.0,45.0,20.392813734266923,20.392813734266923,2.451030572424936,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,32,30.0,45.0,24.97302125390908,24.97302125390908,2.62696975855878,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,33,45.0,45.0,23.86202945233638,23.86202945233638,2.167907220051292,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,34,60.0,45.0,21.83876150158609,21.83876150158609,2.105407496984305,False,0.0,0.0,0,True,False,None,False,,,8,0,0,0,0,0,0.0
2.4,35,75.0,45.0,22.403881274977664,22.403881274977664,2.3436989706342852,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,36,90.0,45.0,20.307625234641797,20.307625234641797,2.7288227420982762,False,0.0,0.0,0,True,False,None,False,,,8,0,0,0,0,0,0.0
2.4,37,105.0,45.0,23.050445354210666,23.050445354210666,2.317685755022497,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,38,120.0,45.0,22.10414230535195,22.10414230535195,2.394799078433196,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,39,135.0,45.0,23.844281832234802,23.844281832234802,1.6853331379192944,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.4,40,0.0,60.0,23.492809277749867,23.492809277749867,3.345136140136865,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.4,41,15.0,60.0,20.824758555460903,20.824758555460903,3.681455219082392,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,42,30.0,60.0,24.836409886760848,24.836409886760848,3.363354474688827,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,43,45.0,60.0,21.44147836231234,21.44147836231234,2.753838340889255,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,44,60.0,60.0,22.68560264597072,22.68560264597072,1.3874609112256902,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,45,75.0,60.0,20.01592482096271,20.01592482096271,0.8718966744640954,False,0.0,0.0,0,True,False,None,False,,,8,0,0,0,0,0,0.0
2.4,46,90.0,60.0,22.480332437378877,22.480332437378877,1.742876534750411,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,47,105.0,60.0,23.992315152682785,23.992315152682785,1.2130575454961972,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,48,120.0,60.0,20.479366342137705,20.479366342137705,1.5245276012865325,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,49,135.0,60.0,23.952266415635343,23.952266415635343,1.5582329518610791,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.4,50,0.0,75.0,24.773964303019092,24.773964303019092,1.803421761995219,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.4,51,15.0,75.0,24.392366825950184,24.392366825950184,2.7634914754923017,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,52,30.0,75.0,20.136378570382057,20.136378570382057,2.246038940794668,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,53,45.0,75.0,20.889919347004724,20.889919347004724,1.9342855157023378,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,54,60.0,75.0,23.39967440156179,23.39967440156179,0.7972852718002837,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,55,75.0,75.0,22.0662535545679,22.0662535545679,1.0774232723548964,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,56,90.0,75.0,23.459416531679498,23.459416531679498,1.2807335561162059,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,57,105.0,75.0,22.30251523642111,22.30251523642111,2.0096496016696643,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,58,120.0,75.0,20.975322411512725,20.975322411512725,2.1856503919202077,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,59,135.0,75.0,20.675128755381788,20.675128755381788,1.8678410532973988,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.4,60,0.0,90.0,24.469805629299593,24.469805629299593,1.1307852405780279,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.4,61,15.0,90.0,22.69129475617143,22.69129475617143,2.414578363717637,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,62,30.0,90.0,23.466909966296825,23.466909966296825,2.302484063147771,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,63,45.0,90.0,21.299680798396828,21.299680798396828,2.0735034457520296,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,64,60.0,90.0,22.134379895181954,22.134379895181954,1.9574520616620086,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,65,75.0,90.0,22.87023127479726,22.87023127479726,1.1181587484065698,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,66,90.0,90.0,23.146441271857444,23.146441271857444,1.2898754018191683,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,67,105.0,90.0,23.54281956832138,23.54281956832138,1.2725471101272814,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,68,120.0,90.0,20.176636437882856,20.176636437882856,1.436502373473155,False,0.0,0.0,0,False,False,None,False,,,8,0,0,0,0,0,0.0
2.4,69,135.0,90.0,22.008956756713033,22.008956756713033,2.0419383010727734,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.4,70,0.0,105.0,22.245856322734568,22.245856322734568,0.835831618109531,False,0.0,0.0,0,False,False,None,False,,,3,0,0,0,0,0,0.0
2.4,71,15.0,105.0,22.40202713945375,22.40202713945375,1.1435332178803677,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.4,72,30.0,105.0,21.325647437779537,21.325647437779537,1.2161171072888315,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.4,73,45.0,105.0,24.6049601212902,24.6049601212902,0.9009542802015634,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.4,74,60.0,105.0,23.38072456306193,23.38072456306193,2.247450999249807,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.4,75,75.0,105.0,20.153024945820153,20.153024945820153,0.17822175132807264,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.4,76,90.0,105.0,23.012282098537057,23.012282098537057,1.7951666857282422,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.4,77,105.0,105.0,20.909176926040026,20.909176926040026,1.5162640698116807,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
2.4,78,120.0,105.0,21.7456489134041,21.7456489134041,2.344655920850696,False,0.0,0.0,0,False,False,None,False,,,5,0,0,0,0,0,0.0
